subset,k,aic
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.088670852159
"('CloseLag3', 'HMLLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.088763325707
"('CloseLag1', 'CloseLag3', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.0888482188975
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.088922122835
"('HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3')",7,5490.089035684661
"('HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3')",7,5490.08904647475
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.089142281196
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.089216970386
"('HMLLag2', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.0892675971645
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.089396162733
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.089667683604
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.089671527106
"('HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.08973731721
"('HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.089748551269
"('HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.089967793749
"('CloseLag1', 'CloseLag2', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.090075225087
"('CloseLag2', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.090168619222
"('CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.090196361005
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.090334609193
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.090365789243
"('CloseLag2', 'HMLLag2', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.090776207342
"('HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.0909222579585
"('CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag2', 'CloseEMA4')",7,5490.091013454879
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.091180038054
"('CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.091205076324
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag2')",7,5490.091288384912
"('CloseLag2', 'HMLLag2', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.091391504233
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'CloseEMA4')",7,5490.091448676454
"('CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.091682250096
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag1')",7,5490.09183782678
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.091882487657
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.091970057745
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.091974916124
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",7,5490.092224809529
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.0923152418545
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.0924848012255
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.092535021598
"('CloseLag1', 'HMLLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.092615151343
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.092704036162
"('HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.092733550819
"('CloseLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.092882782839
"('HMLLag1', 'HMLLag2', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.092920010176
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.093203450006
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.093299397635
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.093341312815
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.093448787816
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.093671721261
"('CloseLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.093708903607
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.093751025007
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.093778773313
"('HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.094044762481
"('HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.094067456196
"('CloseLag3', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.094127210274
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.094134950455
"('CloseLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.094521175293
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.094577369502
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.094782338303
"('CloseLag1', 'HMLLag1', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.094867322525
"('HMLLag2', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.094878789762
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'CloseEMA8')",7,5490.09500563089
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",7,5490.09500664279
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.095010638981
"('CloseLag2', 'HMLLag2', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.09501162013
"('CloseLag1', 'CloseLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.095043572959
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.095075669782
"('HMLLag1', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3')",7,5490.095120372409
"('HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.09526036912
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.095326009374
"('CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.095494472122
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.095524963498
"('HMLLag1', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.09555578417
"('HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.0955855409
"('CloseLag1', 'CloseLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.095588137723
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2')",7,5490.09565913352
"('CloseLag1', 'HMLLag3', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.0958649224285
"('CloseLag1', 'HMLLag2', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.095920509402
"('HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.095974401407
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.096137673207
"('HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.096201466549
"('CloseLag2', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.096323235702
"('CloseLag1', 'HMLLag2', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.096529536413
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.09664304292
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.0966993152215
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag2', 'CloseEMA2', 'CloseEMA8')",7,5490.096933699457
"('HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.097139431775
"('HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.097194601998
"('CloseLag3', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.097349228461
"('CloseLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.097467502965
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1')",7,5490.097732726761
"('HMLLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.0979455039305
"('CloseLag1', 'HMLLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.097965328465
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.098003913738
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.098074837803
"('HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.098089139976
"('HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.098091738773
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.098344445948
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.0983474857985
"('CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.098583459814
"('HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.098628917144
"('HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.098715834565
"('CloseLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.098782136093
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA8')",7,5490.098797349048
"('CloseLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.09880290392
"('CloseLag2', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.098817100923
"('CloseLag1', 'CloseLag2', 'CloseLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag2', 'CloseEMA4')",7,5490.09904393975
"('HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.09910339242
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.099555732027
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.099591031341
"('CloseLag3', 'HMLLag1', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.099663719121
"('CloseLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.0997275631935
"('CloseLag1', 'CloseLag3', 'HMLLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.099837672584
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.0998979431315
"('CloseLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.099912798536
"('CloseLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.100042002498
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'VolumeLag1', 'CloseEMA4')",7,5490.100114902632
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3')",7,5490.100144228161
"('CloseLag1', 'CloseLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.100503512357
"('CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.100560490684
"('CloseLag2', 'HMLLag1', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.10057288502
"('HMLLag2', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.10069241633
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA4')",7,5490.1011532980465
"('CloseLag2', 'HMLLag2', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.101217248634
"('CloseLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.101288780369
"('CloseLag2', 'HMLLag2', 'HMLLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.101379766363
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'CloseEMA4')",7,5490.10165120756
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'CloseEMA2', 'CloseEMA4')",7,5490.101684345458
"('CloseLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.10205012974
"('CloseLag1', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.102076002004
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'CloseEMA4', 'CloseEMA8')",7,5490.102098132882
"('CloseLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.102211738288
"('HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.1022692984925
"('CloseLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.10249371311
"('CloseLag2', 'CloseLag3', 'HMLLag1', 'OMCLag3', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",7,5490.102781753207
"('HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.102824470777
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.103099743524
"('CloseLag1', 'CloseLag3', 'OMCLag1', 'VolumeLag1', 'CloseEMA2', 'CloseEMA4', 'CloseEMA8')",7,5490.103263435169
"('CloseLag1', 'HMLLag1', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.103419815322
"('CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.103923040958
"('HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.104070231566
"('CloseLag1', 'CloseLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.104076024326
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag2', 'VolumeLag3')",7,5490.1041458974305
"('CloseLag1', 'CloseLag3', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",7,5490.104174804566
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3')",7,5490.1042569988595
"('CloseLag1', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.1043626939145
"('CloseLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",7,5490.1044729252535
"('CloseLag2', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",7,5490.10460838562
"('OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.104774948753
"('HMLLag1', 'HMLLag3', 'OMCLag3', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.104839135844
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3')",7,5490.104883686858
"('CloseLag1', 'CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag2', 'CloseEMA4')",7,5490.104904912323
"('HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.104930066213
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'VolumeLag2', 'CloseEMA4')",7,5490.1052617673795
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3')",7,5490.105275511507
"('CloseLag1', 'CloseLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'CloseEMA2', 'CloseEMA4')",7,5490.1053485874645
"('CloseLag2', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",7,5490.105593761254
"('CloseLag1', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA8')",7,5490.105667596925
"('CloseLag2', 'CloseLag3', 'HMLLag3', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.105769742357
"('CloseLag3', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",7,5490.105805195565
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag2', 'OMCLag3', 'VolumeLag2', 'CloseEMA4')",7,5490.105964281739
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag2', 'VolumeLag2', 'CloseEMA2')",7,5490.105987900659
"('CloseLag2', 'CloseLag3', 'OMCLag1', 'OMCLag2', 'OMCLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.106123230571
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.106172275605
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.106188240779
"('CloseLag3', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'OMCLag2', 'VolumeLag2', 'CloseEMA4')",7,5490.106243000616
"('CloseLag2', 'HMLLag3', 'OMCLag1', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.1063386600545
"('CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.106432633184
"('CloseLag2', 'CloseLag3', 'HMLLag2', 'OMCLag2', 'VolumeLag3', 'CloseEMA4', 'CloseEMA8')",7,5490.106460496907
"('CloseLag1', 'CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag2', 'OMCLag3', 'VolumeLag2')",7,5490.10651409406
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.106627742736
"('CloseLag2', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.1067207594
"('CloseLag1', 'HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2')",7,5490.10684883351
"('HMLLag1', 'HMLLag2', 'OMCLag1', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.106943231504
"('CloseLag1', 'CloseLag3', 'HMLLag2', 'HMLLag3', 'OMCLag1', 'OMCLag2', 'VolumeLag2')",7,5490.106950071437
"('HMLLag1', 'HMLLag2', 'OMCLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA8')",7,5490.107041443425
"('CloseLag1', 'HMLLag1', 'OMCLag2', 'OMCLag3', 'VolumeLag1', 'VolumeLag3', 'CloseEMA4')",7,5490.107122332296
"('CloseLag3', 'HMLLag1', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.107159403622
"('HMLLag1', 'HMLLag2', 'HMLLag3', 'VolumeLag2', 'VolumeLag3', 'CloseEMA2', 'CloseEMA4')",7,5490.107421049597
"('CloseLag3', 'HMLLag3', 'OMCLag1', 'VolumeLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA8')",7,5490.107421639307
"('CloseLag1', 'CloseLag2', 'HMLLag1', 'OMCLag2', 'VolumeLag1', 'VolumeLag3', 'CloseEMA2')",7,5490.107762127807
"('CloseLag1', 'CloseLag2', 'HMLLag3', 'OMCLag1', 'VolumeLag2', 'VolumeLag3', 'CloseEMA4')",7,5490.107939179222
