Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2014-05-09,18.390560150146484,18.412858984405855,18.226923541525526,18.359151569470487,291597600
2014-05-12,18.6195125579834,18.645580406952167,18.44896699824468,18.451795026901866,213208800
2014-05-13,18.648727416992188,18.673225266354684,18.55262137268724,18.59345000338444,159737200
2014-05-14,18.652179718017578,18.763049870799726,18.585281562197274,18.60695305564557,166404000
2014-05-15,18.493574142456055,18.73792699238847,18.46907629191504,18.67825321417231,230846000
2014-05-16,18.76650619506836,18.76713352780561,18.386156369305624,18.48760311783214,276256400
2014-05-19,18.988872528076172,19.074929490249847,18.76085051277841,18.777182968497833,317755200
2014-05-20,18.99264144897461,19.045719833062567,18.86763786233035,18.986359735271872,234836000
2014-05-21,19.042888641357422,19.055136721944727,18.909406033160078,18.96499708860029,196859600
2014-05-22,19.073047637939453,19.154080921354783,18.97348623097609,19.052005151074514,200760000
2014-05-23,19.28850746154785,19.307352607389983,19.047923637058577,19.07242148797307,232209600
2014-05-27,19.649694442749023,19.656917155794623,19.33561545367884,19.343467176801564,348866000
2014-05-28,19.598812103271484,19.781605774326216,19.591587713343035,19.66194122780066,315481600
2014-05-29,19.955917358398438,20.002715701868254,19.716903625266234,19.71941631051777,376474000
2014-05-30,19.88117027282715,20.231995194070326,19.752397651689705,20.03758075824253,564020800
2014-06-02,19.744550704956055,19.93865152137872,19.55139256520279,19.911327316851114,369350800
2014-06-03,20.023757934570312,20.061448212876023,19.731979492133426,19.738574871496937,292709200
2014-06-04,20.252405166625977,20.348828193983117,19.97884288160026,20.020615849736338,335482000
2014-06-05,20.33186149597168,20.395305936217955,20.182989143771543,20.295742916978895,303805600
2014-06-06,20.27596092224121,20.454673548609023,20.241414019058755,20.4119579030252,349938400
2014-06-09,20.600404739379883,20.639978690933813,20.171688328678886,20.380549825715807,301660000
2014-06-10,20.721328735351562,20.89721336373096,20.571827304437114,20.826859847851225,251108000
2014-06-11,20.635595321655273,20.833465203992148,20.549851985536115,20.69495544767587,182724000
2014-06-12,20.2904052734375,20.69274007065154,20.204662012045585,20.675151279248205,218996000
2014-06-13,20.0683536529541,20.32338612492224,19.98041136340096,20.27061974477456,218100000
2014-06-16,20.270626068115234,20.39154696364155,20.105734852775814,20.118927290607893,142244000
2014-06-17,20.244245529174805,20.380554533623588,20.18268640750629,20.294811231676686,118904000
2014-06-18,20.266223907470703,20.290408079655155,20.083743945482457,20.286010042516327,134056000
2014-06-19,20.195877075195312,20.292613795861357,20.08155155488812,20.290414776566152,142112000
2014-06-20,19.987014770507812,20.347576762633096,19.984815751296264,20.19367728766828,403592000
2014-06-23,19.96941566467285,20.143101190816306,19.918848313067816,20.077144067393967,174776000
2014-06-24,19.848506927490234,20.169494990561965,19.828720784820497,19.95183903439312,156144000
2014-06-25,19.8660888671875,19.94083872793816,19.709992089714262,19.833110296767007,147476000
2014-06-26,19.984821319580078,20.01779990750123,19.74298113709271,19.86829842930457,130516000
2014-06-27,20.22226333618164,20.22665969807738,19.95623731407533,19.96723073485545,256116000
2014-06-30,20.431121826171875,20.60700646792478,20.2464427845953,20.24864180389128,197929200
2014-07-01,20.56083106994629,20.68175194506467,20.475087786629587,20.56083106994629,152892000
2014-07-02,20.552040100097656,20.679554687841406,20.466295132116798,20.63778339071847,113860000
2014-07-03,20.672958374023438,20.68834815171228,20.49047838331291,20.59381046666369,91567200
2014-07-07,21.0994815826416,21.103877943970428,20.688352187943988,20.69714658796194,225872000
2014-07-08,20.963163375854492,21.28195397200731,20.648770816812576,21.165429471604057,260888000
2014-07-09,20.97196388244629,21.095082119664358,20.83345586557596,20.982957301066552,145744000
2014-07-10,20.895015716552734,21.00714221644074,20.560835236161875,20.61360163455637,158744000
2014-07-11,20.934587478637695,21.081889884629085,20.85543956671634,20.965367035789328,136072000
2014-07-14,21.205007553100586,21.301744260084714,21.029124613645827,21.075293948153703,171240000
2014-07-15,20.95657730102539,21.29295516287457,20.892819153489988,21.281963419937014,181911600
2014-07-16,20.837852478027344,21.347915909262326,20.829058078497063,21.319335368809057,213585200
2014-07-17,20.466289520263672,20.947772233542725,20.35196572323683,20.892808514761448,229192000
2014-07-18,20.760896682739258,20.829051159759985,20.45090049236826,20.58281476414464,199952000
2014-07-21,20.653173446655273,20.886219144565736,20.604805091837616,20.88402012552128,156316000
2014-07-22,20.824655532836914,20.862030461720735,20.69274293377892,20.81586113591842,220788000
2014-07-23,21.367704391479492,21.519403175349876,20.923596426882074,20.978560167634015,371672000
2014-07-24,21.332521438598633,21.396279563153204,21.198409810632093,21.33472045733771,182916000
2014-07-25,21.473234176635742,21.510609118376273,21.24678382950629,21.292953171190522,173876000
2014-07-28,21.770036697387695,21.818405055401698,21.446851325618105,21.506211424860634,221272000
2014-07-29,21.62932586669922,21.862373216480414,21.60074533168751,21.838189041716706,172572000
2014-07-30,21.578760147094727,21.699679343392937,21.473229050324043,21.642518273445365,132040000
2014-07-31,21.018129348754883,21.42486060236052,20.958769260279198,21.36110415366288,227372000
2014-08-01,21.13465690612793,21.24238704527315,20.844448423204962,20.864236242024383,194044000
2014-08-04,21.015932083129883,21.233589672870938,20.923593414527016,21.187420338569503,159832000
2014-08-05,20.912601470947266,21.03571969455345,20.745511255081734,20.96536618429849,223732000
2014-08-06,20.877422332763672,20.991747826820923,20.82245860452534,20.831253002326658,154232000
2014-08-07,20.875219345092773,21.20001229136859,20.791257818853737,20.974645516403218,186844000
2014-08-08,20.93265724182129,20.950333523707997,20.61007268305251,20.8266029219071,167460000
2014-08-11,21.208847045898438,21.228733288404495,20.954755921742663,21.0497638486634,146340000
2014-08-12,21.204431533813477,21.405493827512615,21.1248899250062,21.219897864098023,135180000
2014-08-13,21.485031127929688,21.485031127929688,21.21989360887581,21.244198078121126,127664000
2014-08-14,21.542478561401367,21.557944888837834,21.387815287036716,21.50491772129899,112464000
2014-08-15,21.64853858947754,21.69493758037571,21.401075618983715,21.630862301791502,195804000
2014-08-18,21.909259796142578,21.95565879098672,21.648540430563305,21.761222981311775,190288000
2014-08-19,22.21196174621582,22.24510437224938,21.944614151432027,21.964500401333755,277596000
2014-08-20,22.220792770385742,22.335685260014234,22.08380408001411,22.19207006940448,210796000
2014-08-21,22.223003387451172,22.302544992518605,22.119157309407388,22.220793430170552,133912000
2014-08-22,22.38650131225586,22.419643923448547,22.136830121250327,22.15892463347771,176736000
2014-08-25,22.43511199951172,22.57430895452825,22.37766491467965,22.490349127237806,161080000
2014-08-26,22.29149055480957,22.426269253653285,22.284862370555455,22.408592971840303,132608000
2014-08-27,22.565467834472656,22.662685705868515,22.249511438139255,22.32021488487175,209476000
2014-08-28,22.59198570251465,22.709088145978956,22.439530687444233,22.44615887319453,273840000
2014-08-29,22.647218704223633,22.735598431429512,22.580933487393448,22.726760290138614,178380000
2014-09-02,22.82398223876953,22.921198438942096,22.695831695697297,22.770953381544434,214256000
2014-09-03,21.860645294189453,22.801884697577247,21.781103698733684,22.779790184551373,501684000
2014-09-04,21.679466247558594,22.114733352890685,21.606552841956066,21.840757699791013,342872000
2014-09-05,21.867277145385742,21.96007512707315,21.721450300702465,21.82971629837468,233828000
2014-09-08,21.73249053955078,21.94239090110184,21.663997056756784,21.940182630220267,185426800
2014-09-09,21.65074920654297,22.775378268268312,21.241994702319303,21.891584016669576,759385200
2014-09-10,22.315799713134766,22.34010418431227,21.599927006215307,21.655164134218115,403478400
2014-09-11,22.41080665588379,22.41301661290373,22.010890406142867,22.18543992524556,249412400
2014-09-12,22.461627960205078,22.578730409261613,22.333477410568182,22.362200112092257,250504400
2014-09-15,22.45500373840332,22.768752005371844,22.413024654183115,22.715723132087533,245266000
2014-09-16,22.284862518310547,22.373242242258428,21.849593768572237,22.05065768269624,267632400
2014-09-17,22.44394874572754,22.492557684814493,22.225208519836247,22.375453565330808,243706000
2014-09-18,22.490352630615234,22.61408327657042,22.43953372348157,22.52128529210403,149197600
2014-09-19,22.306964874267578,22.614083216594402,22.205328745973425,22.600826843335398,283609600
2014-09-22,22.329057693481445,22.567682508217896,22.22300334406757,22.492560817858358,211153600
2014-09-23,22.678152084350586,22.74443730330996,22.21416060874439,22.227416978255008,253608800
2014-09-24,22.48151206970215,22.72455510628797,22.359989708557517,22.572101772683318,240687200
2014-09-25,21.624229431152344,22.25172233674873,21.591086820346177,22.207533312809318,400368000
2014-09-26,22.260568618774414,22.260568618774414,21.741339811953694,21.770062519447123,249482000
2014-09-29,22.119157791137695,22.192071211654728,21.79215322032719,21.79657313498469,199065200
2014-09-30,22.260568618774414,22.435118192858695,22.211959663244134,22.2738249936631,221056400
2014-10-01,21.913673400878906,22.247306124675713,21.80761737382907,22.22520992500045,205965200
2014-10-02,22.07276153564453,22.14346500759097,21.661797078173446,21.933562863650423,191031200
2014-10-03,22.01089096069336,22.141249771198055,21.882740421560943,21.97112016184893,173878400
2014-10-06,22.01089096069336,22.238467654085174,21.966700247697695,22.083802687155362,148204800
2014-10-07,21.818666458129883,22.121366538883255,21.814248229417498,21.968911519902612,168376800
2014-10-08,22.2716064453125,22.340099931572244,21.721443541429046,21.820871364328692,229618800
2014-10-09,22.320219039916992,22.620709165893956,22.229631022100815,22.435113215810013,309506000
2014-10-10,22.25614356994629,22.54337561398651,22.16113564571143,22.247305427493824,265326400
2014-10-13,22.052867889404297,22.488136677349384,22.052867889404297,22.38871053274504,214333600
2014-10-14,21.818666458129883,22.209744598758498,21.77889565690465,22.181021897869385,254754400
2014-10-15,21.551319122314453,21.907046378979715,21.02988047350215,21.64632705457356,403734400
2014-10-16,21.26849937438965,21.591083925871065,21.08069351926935,21.111626169020788,288618000
2014-10-17,21.58004379272461,21.873905759517292,21.390027910866454,21.542482944979152,272718800
2014-10-20,22.041824340820312,22.08601336956386,21.701563425244125,21.7236579396159,310069200
2014-10-21,22.640592575073242,22.762113236023197,22.375453369385337,22.762113236023197,378495600
2014-10-22,22.755481719970703,23.002944605248906,22.669311954303907,22.722339113398167,273052400
2014-10-23,23.162029266357422,23.21063820104744,22.896890082330902,22.99631790847951,284298800
2014-10-24,23.248201370239258,23.307856723351545,23.095746366269793,23.239363227981276,188215600
2014-10-27,23.223899841308594,23.30565140326971,23.133310135970316,23.166452752208794,136750800
2014-10-28,23.584041595458984,23.584041595458984,23.276923326026655,23.28797142492264,192243600
2014-10-29,23.71661376953125,23.723243641245656,23.500085159890986,23.564160434169196,210751600
2014-10-30,23.63707160949707,23.718821476815226,23.398446821518196,23.63265169544007,162619200
2014-10-31,23.862445831298828,23.871283976483767,23.687896256729868,23.864655789021022,178557200
2014-11-03,24.17176628112793,24.370620268630454,23.864648000425305,23.911046983225347,209130400
2014-11-04,23.995004653930664,24.191648666791295,23.800570597872714,24.162925971168924,166297600
2014-11-05,24.052452087402344,24.14966995972392,23.891158952478197,24.10547925153086,149743600
2014-11-06,24.12125015258789,24.14122262977797,23.921535538766523,24.099059828053655,139874000
2014-11-07,24.19003677368164,24.25882727175688,24.08795994998479,24.132340588805036,134766000
2014-11-10,24.150094985961914,24.261048282753418,24.114589118342415,24.192256087493877,108782000
2014-11-11,24.34314727783203,24.354243282272723,24.05466978551243,24.121240733118842,109769200
2014-11-12,24.687108993530273,24.727052248835832,24.269925199348997,24.272143046356597,187769600
2014-11-13,25.03550148010254,25.175302022675396,24.764775168728143,24.8091575026494,238091600
2014-11-14,25.337291717529297,25.339511257227954,24.67822894708576,25.108728225937146,176254400
2014-11-17,25.295133590698242,26.025206528950612,25.142019183523818,25.357267169611116,186986800
2014-11-18,25.623554229736328,25.67237395044041,25.272941411055125,25.284037417765298,176896000
2014-11-19,25.446025848388672,25.683465809381353,25.252968216981817,25.61689485452176,167476800
2014-11-20,25.809953689575195,25.932002985362022,25.485970287047152,25.49928583305025,173582000
2014-11-21,25.84546661376953,26.089563578997698,25.747827150472947,26.07624972237118,228717200
2014-11-24,26.32477569580078,26.355842480049045,25.878744710659515,25.929782273490478,189803200
2014-11-25,26.096210479736328,26.573309910680937,26.06292415794714,26.422413385847587,275361600
2014-11-26,26.406883239746094,26.42907355932818,26.14725294530865,26.171662804752806,163073200
2014-11-28,26.391347885131836,26.495644241729703,26.196070717105936,26.466795304705684,99257600
2014-12-01,25.534786224365234,26.462355655959193,24.691540670911603,26.36471623378743,335256000
2014-12-02,25.43714714050293,25.685683085239898,25.01996343724232,25.186393349241715,237395600
2014-12-03,25.725622177124023,25.818822506468702,25.543658903779125,25.68567893697454,172253600
2014-12-04,25.627994537353516,26.00745464650893,25.583613891480752,25.69012811878063,168178000
2014-12-05,25.51926040649414,25.758919954026098,25.439373890650156,25.738947478558554,153275600
2014-12-08,24.942304611206055,25.44159450990141,24.769217717207106,25.319545190792834,230659600
2014-12-09,25.3239803314209,25.3639235848227,24.265484962779553,24.451887376325605,240832000
2014-12-10,24.842439651489258,25.485969038356334,24.75145883882539,25.388331299523497,178261200
2014-12-11,24.769214630126953,25.252971072735487,24.70707936168018,24.911234714836528,165606800
2014-12-12,24.349817276000977,24.824697368177702,24.316530940135372,24.51180818125975,224112400
2014-12-15,24.01694679260254,24.76477078697034,23.599761392622153,24.56505455219384,268872400
2014-12-16,23.688528060913086,24.44523033199219,23.57979430779185,23.60420416769846,243162800
2014-12-17,24.278799057006836,24.374217258467816,23.704060150382123,23.770632799740685,213647200
2014-12-18,24.997777938842773,24.997777938842773,24.556184294604304,24.82469106788563,236024800
2014-12-19,24.804725646972656,25.128709160397804,24.778097931877678,24.91124158639284,353719200
2014-12-22,25.062131881713867,25.184179495594154,24.846882209381892,24.889045005038298,180670000
2014-12-23,24.973371505737305,25.148677940718994,24.955618569609577,25.12648761706592,104113600
2014-12-24,24.855754852294922,25.011088770793567,24.855754852294922,24.982241526790315,57918400
2014-12-26,25.295133590698242,25.412743821213763,24.855759458092603,24.87573024002329,134884000
2014-12-29,25.27737808227539,25.468216174004688,25.230776212943674,25.250748684516232,110395600
2014-12-30,24.968923568725586,25.279593068713734,24.877942766114902,25.21745950731862,119526000
2014-12-31,24.494049072265625,25.104292201680494,24.456325357861267,25.035501699765142,165613600
2015-01-02,24.261049270629883,24.729272337596463,23.82167345251905,24.71817633026032,212818400
2015-01-05,23.577573776245117,24.110149898969926,23.391173064448488,24.030263395910563,257142000
2015-01-06,23.57978630065918,23.83941651185119,23.218077604695914,23.641919852772244,263188400
2015-01-07,23.910436630249023,24.01029392504949,23.67743401836389,23.788387320592424,160423600
2015-01-08,24.829126358032227,24.886822541149925,24.121243847243377,24.238855753255983,237458000
2015-01-09,24.855754852294922,25.130918519212265,24.456322357565924,25.002212305020397,214798000
2015-01-12,24.24329948425293,24.99334328901782,24.14344217731256,24.986686360956895,198603200
2015-01-13,24.45854377746582,25.03106316625113,24.16784669635183,24.72705053894741,268367600
2015-01-14,24.365345001220703,24.51845940173482,24.076865748230265,24.196695513641078,195826400
2015-01-15,23.704059600830078,24.42303640937501,23.668555430204687,24.409722557017083,240056000
2015-01-16,23.519878387451172,23.872710736727925,23.3445719827557,23.750661438201686,314053200
2015-01-20,24.125680923461914,24.18115756219577,23.633048100623235,23.930402071590635,199599600
2015-01-21,24.30986785888672,24.644945594224467,24.025825998667738,24.176722549122562,194303600
2015-01-22,24.942304611206055,24.957838007000497,24.347594797483953,24.467424576332416,215185600
2015-01-23,25.071006774902344,25.241874100812947,24.749241210117216,24.920110229040706,185859200
2015-01-26,25.09763526916504,25.377238049714297,25.03106430723337,25.23965535290147,222460000
2015-01-27,24.21888542175293,24.96005432265318,24.194475561084744,24.946738775825928,382274800
2015-01-28,25.588048934936523,26.21160761831203,25.588048934936523,26.102872167761888,585908400
2015-01-29,26.384693145751953,26.44904625819923,25.64352427568064,25.81217375336961,337745600
2015-01-30,25.99857521057129,26.62878907264439,25.929783020884912,26.27373889027836,334982000
2015-02-02,26.32477569580078,26.44460544633527,25.758914960125022,26.196071172349157,250956400
2015-02-03,26.329214096069336,26.42685183275398,26.09843106688366,26.29592777294408,207662800
2015-02-04,26.531147003173828,26.74195924487378,26.25376381121019,26.29592659815271,280598800
2015-02-05,26.72052001953125,26.785127115673475,26.566799628720617,26.738341318709153,168984800
2015-02-06,26.495508193969727,26.78958086394794,26.388571905025536,26.73834016931549,174826400
2015-02-09,26.671506881713867,26.698239679585615,26.384117406729843,26.410851904296266,155559200
2015-02-10,27.183900833129883,27.212863625618194,26.769527237525242,26.7717538371825,248034000
2015-02-11,27.821062088012695,27.829973586883128,27.290840652931514,27.350991145688674,294247200
2015-02-12,28.173053741455078,28.40029267386532,27.974777600256637,28.08394046795487,297898000
2015-02-13,28.311185836791992,28.355741633824508,27.99260695889488,28.355741633824508,217088800
2015-02-17,28.478275299072266,28.712197504693016,28.275542494241634,28.40252839737136,252609600
2015-02-18,28.676546096801758,28.689912494707233,28.393611543375854,28.433712436786827,179566800
2015-02-19,28.61639404296875,28.745608222318186,28.58966124703063,28.623077241953283,149449600
2015-02-20,28.85032081604004,28.85032081604004,28.52728701573837,28.654271216126354,195793600
2015-02-23,29.630056381225586,29.630056381225586,28.885964051866292,28.9661658442121,283896400
2015-02-24,29.445152282714844,29.763732913586086,29.222369860904738,29.61669569933782,276912400
2015-02-25,28.692136764526367,29.318158010503875,28.549556199464845,29.30924481303132,298846800
2015-02-26,29.055273056030273,29.15552443150277,28.206472864633636,28.6921367455127,365150000
2015-02-27,28.618621826171875,29.088692714889373,28.569609437821136,28.961705145238223,248059200
2015-03-02,28.758974075317383,29.024085627977033,28.582977506411293,28.79462006881881,192386800
2015-03-03,28.819122314453125,28.85476830306888,28.536187803822017,28.730010742302316,151265200
2015-03-04,28.636445999145508,28.863684981508023,28.58743700235103,28.761206989043135,126665200
2015-03-05,28.161924362182617,28.683234369036235,28.017115460380552,28.645361768475727,226068400
2015-03-06,28.20425033569336,28.821356810351375,28.128505138673894,28.605257619321517,291368400
2015-03-09,28.324542999267578,28.865905784871792,27.861155382584446,28.5072244270396,354114000
2015-03-10,27.738628387451172,28.342368297858307,27.58045313709603,28.161915154439424,275426400
2015-03-11,27.23291778564453,27.796556937791422,27.203956687995984,27.792102038035754,275756000
2015-03-12,27.725263595581055,27.825516675855415,27.09701741803413,27.248509488491273,193450800
2015-03-13,27.533666610717773,27.936903772999813,27.308657687229754,27.714121448972215,207309200
2015-03-16,27.83665657043457,27.83665657043457,27.373270530624637,27.598279501504912,143497200
2015-03-17,28.30227279663086,28.36465158895827,27.992605434937918,28.048301028043767,204092400
2015-03-18,28.620851516723633,28.774571896843646,28.153008876869432,28.29336115891731,261083600
2015-03-19,28.404756546020508,28.794625753514907,28.382478645531226,28.683234551373648,183238000
2015-03-20,28.048303604125977,28.60525788664302,27.883445109305814,28.571841887466128,274780400
2015-03-23,28.340145111083984,28.482725692046003,28.18642473173338,28.320095513618043,150838800
2015-03-24,28.224294662475586,28.525048776130525,28.195331871021246,28.344597327754162,131369200
2015-03-25,27.486886978149414,28.253258840820795,27.486886978149414,28.190880051941875,206620800
2015-03-26,27.678478240966797,27.821058806687994,27.313115328844432,27.34876132012194,190291600
2015-03-27,27.45792579650879,27.780959537766382,27.38218061016489,27.75199844293392,158184800
2015-03-30,28.153003692626953,28.15968689058504,27.625008957912392,27.636148754305395,188398800
2015-03-31,27.720813751220703,28.179744945544357,27.7052190514047,28.09063164672656,168362400
2015-04-01,27.68071174621582,27.87453303592651,27.42451165973242,27.80769763955876,162485600
2015-04-02,27.91908073425293,27.97254801601918,27.66733732039651,27.85447365642551,128880400
2015-04-06,28.371335983276367,28.406981980219054,27.698533938082665,27.729723335560173,148776000
2015-04-07,28.07280731201172,28.542876555563243,28.066124112769437,28.435941968297502,140049200
2015-04-08,27.981464385986328,28.15969095583819,27.841112109521802,28.037159976603217,149316800
2015-04-09,28.195337295532227,28.19979389493384,27.77205213589063,28.037162010668165,129936000
2015-04-10,28.31563949584961,28.34014569305206,27.905720742089727,28.059439424902365,160752000
2015-04-13,28.259946823120117,28.64313451901096,28.206479523558635,28.598575319935915,145460400
2015-04-14,28.137413024902344,28.357967087559327,28.05052803962249,28.2933599985599,102098400
2015-04-15,28.244346618652344,28.32232010275282,28.0728049536313,28.161918235329477,115881600
2015-04-16,28.108449935913086,28.315637598572906,28.095083538223587,28.132956131473513,113476000
2015-04-17,27.792104721069336,28.101772124671196,27.727497620359582,27.97033132300624,207828000
2015-04-20,28.427032470703125,28.54287856501247,27.885671197935867,27.97478449339407,188217200
2015-04-21,28.273305892944336,28.5606935986116,28.219836910764798,28.538417405578187,129740400
2015-04-22,28.65427017211914,28.70996577012086,28.141871690320198,28.29113548503806,150618000
2015-04-23,28.888193130493164,29.055279928933935,28.547336333625157,28.582982333146028,183083600
2015-04-24,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600
2015-04-27,29.552078247070312,29.659016225812266,29.217904712126938,29.476333061669838,387816800
2015-04-28,29.086462020874023,29.97313478999959,28.86590967795397,29.955315194105836,475696000
2015-04-29,28.658720016479492,29.31592723810783,28.582974836904967,28.99735012433859,253544400
2015-04-30,27.881214141845703,28.658724142708316,27.754228258038946,28.658724142708316,332781600
2015-05-01,28.727787017822266,28.990671992044348,27.914632696332507,28.09285757925445,234050400
2015-05-04,28.67208480834961,29.088690071472158,28.574060040556066,28.850311349848,203953200
2015-05-05,28.026016235351562,28.616388017265567,28.021559637170594,28.549552642104565,197085600
2015-05-06,27.850021362304688,28.237662165826453,27.48243015393493,28.19533297646857,288564000
2015-05-07,28.022275924682617,28.20572041865228,27.744870723621112,27.912655384207774,175763600
2015-05-08,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600
2015-05-11,28.25942039489746,28.536823981073006,28.105057909841154,28.49879318837039,168143200
2015-05-12,28.158750534057617,28.384699391912346,27.92385124630615,28.098347079815507,192640000
2015-05-13,28.19007110595703,28.45405247207108,28.158751427502352,28.221390784411707,138776800
2015-05-14,28.84778594970703,28.84778594970703,28.447341247172464,28.50326948802633,180814000
2015-05-15,28.807519912719727,28.96859352314457,28.68224119652018,28.87463448599491,152832000
2015-05-18,29.125194549560547,29.243762160502857,28.71579937054511,28.72027458612481,203531600
2015-05-19,29.098342895507812,29.279549825447738,29.00214455904792,29.237043821913492,178532800
2015-05-20,29.09610366821289,29.301919157992057,28.935030082544245,29.082681438338582,145819600
2015-05-21,29.39364242553711,29.447334758888204,29.044650792726216,29.09834312607731,158921600
2015-05-22,29.650907516479492,29.747105842608658,29.3958749362504,29.44062024901081,182384000
2015-05-26,28.997669219970703,29.7336866795476,28.885812753714266,29.66433621664276,282790400
2015-05-27,29.53905487060547,29.58827199011764,29.093868308093384,29.158743558220227,183332800
2015-05-28,29.48088264465332,29.518913424095626,29.3287595268841,29.498780084435747,122933200
2015-05-29,29.145328521728516,29.407072314507477,29.060316491845143,29.357855182847565,203538000
2015-06-01,29.20347785949707,29.393635172972996,29.09386073296961,29.145313739576125,128451200
2015-06-02,29.0737361907959,29.230334571499,28.930560040783256,29.051363530586023,134670400
2015-06-03,29.109525680541992,29.292971923689176,29.060308562311693,29.23033257568488,123934000
2015-06-04,28.93950653076172,29.21243659513627,28.83883638882423,28.988723651458024,153800400
2015-06-05,28.780664443969727,29.013327781477088,28.71578920218846,28.9708217824947,142507200
2015-06-08,28.590518951416016,28.905955066130172,28.37351709209542,28.836601176310815,210699200
2015-06-09,28.5054988861084,28.653150227541797,28.102816667896892,28.344425316106168,224301600
2015-06-10,28.832124710083008,28.9350307505541,28.601698948890817,28.617358786370456,156349200
2015-06-11,28.76724624633789,29.122949003049126,28.742637686299396,28.899236062185924,141563600
2015-06-12,28.44957733154297,28.70908519004125,28.436155099825633,28.67776551150449,147544800
2015-06-15,28.393646240234375,28.465234313531752,28.122953784741334,28.210201695735194,175955600
2015-06-16,28.545772552490234,28.601700790918624,28.270606575227426,28.418256237145286,125976400
2015-06-17,28.478654861450195,28.6084070554388,28.353374467993678,28.572613876447008,131672400
2015-06-18,28.608409881591797,28.704606513151777,28.460760230124308,28.462997837405496,141628800
2015-06-19,28.322063446044922,28.594993559737375,28.277321531942228,28.570384994942508,218867600
2015-06-22,28.54800796508789,28.648678103801466,28.429440381822584,28.521161798260287,136157200
2015-06-23,28.418249130249023,28.548003020584407,28.38469185422519,28.51892095832053,121075600
2015-06-24,28.659868240356445,29.037943699460534,28.438392881690522,28.458526229389932,221123600
2015-06-25,28.523405075073242,28.90371646002305,28.523405075073242,28.827654865750926,127752400
2015-06-26,28.355613708496094,28.633017262140346,28.301923083518474,28.56142919323879,176267200
2015-06-29,27.85897445678711,28.29297814257392,27.847789832935604,28.067027576522655,196645600
2015-06-30,28.060312271118164,28.21467473565285,27.932795972048606,28.09163194409706,177482800
2015-07-01,28.322063446044922,28.39812674817305,28.185598389198695,28.389178023993583,120955200
2015-07-02,28.28626251220703,28.34219074292127,28.13637355672932,28.2840249050761,108844000
2015-07-06,28.187829971313477,28.23928469764741,27.930559753232323,27.950694805030558,112241600
2015-07-07,28.118478775024414,28.221386518218267,27.688948651387808,28.163220678397668,187787200
2015-07-08,27.420490264892578,27.883575902663488,27.413779150935518,27.847782725961178,243046400
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000
2015-07-10,27.579334259033203,27.706850581768144,27.116248486280572,27.27955970294542,245418000
2015-07-13,28.11176872253418,28.134139675066198,27.81199249686344,27.970828478673333,165762000
2015-07-14,28.100582122802734,28.270604432641733,27.973065817122052,28.196778753880743,127072400
2015-07-15,28.371274948120117,28.44510062786121,28.093871380758944,28.125191055777417,134596800
2015-07-16,28.749347686767578,28.762773330113234,28.48984157296087,28.5770894799712,144889600
2015-07-17,28.997669219970703,28.997669219970703,28.70460582455299,28.87686573839267,184658800
2015-07-20,29.5457763671875,29.747116693701475,29.23928724820108,29.29969071159101,235600800
2015-07-21,29.250463485717773,29.735920099138877,29.15426857128515,29.720261970235313,307025600
2015-07-22,28.013328552246094,28.075967888791432,27.290735161569152,27.290735161569152,461802400
2015-07-23,27.999919891357422,28.43168434271259,27.977547225927946,28.232579909312374,203998000
2015-07-24,27.852258682250977,28.129662226565415,27.718031270924257,28.035703209316125,168649200
2015-07-27,27.465238571166992,27.653158339783495,27.31982651671652,27.536826648069855,177822000
2015-07-28,27.601701736450195,27.720271027557082,27.416021294667143,27.601701736450195,134472400
2015-07-29,27.514455795288086,27.628549879982344,27.35338219496546,27.5502506872684,148046800
2015-07-30,27.37575340270996,27.420495308516003,27.228102041320284,27.364567072861302,134513200
2015-07-31,27.136381149291992,27.436155678960716,27.04913323652009,27.427206956266886,171540000
2015-08-03,26.496559143066406,27.42049290049796,26.29074195676792,27.181120141188885,279904000
2015-08-04,25.646448135375977,26.331009100995956,25.3354873237516,26.268369758624726,496554400
2015-08-05,25.81647491455078,26.2728495398974,25.078221492738294,25.268377159934126,397250400
2015-08-06,25.872650146484375,26.180524745699543,25.645678591297774,26.061420486844845,211612000
2015-08-07,25.96030044555664,26.12435088723745,25.731081088934953,25.749059548342213,154681600
2015-08-10,26.904142379760742,26.96481752220185,26.187267346347056,26.187267346347056,219806400
2015-08-11,25.504100799560547,26.558064120270025,25.468145605070305,26.474915054074167,388331200
2015-08-12,25.89737319946289,25.937823869070375,24.636662663636294,25.288367134192427,404870000
2015-08-13,25.877145767211914,26.158052686711567,25.740063053334502,26.077151356734085,194143200
2015-08-14,26.059175491333008,26.13782909370305,25.620961339185683,25.6906257134963,171718000
2015-08-17,26.3288516998291,26.43896676201046,25.95580638679805,26.077158414608625,163538800
2015-08-18,26.18052864074707,26.39177122306131,26.070413592624128,26.16479791958665,138242800
2015-08-19,25.845687866210938,26.185022236948075,25.771528017829972,26.090637910565032,193146000
2015-08-20,25.31533432006836,25.697367080875384,25.0861132919682,25.63669193491942,274006400
